fromRegion,toFacility,decisionPeriod,quantity
64,48,110,4999837.63173825
64,48,120,113.49169069540949
64,48,130,5000000.0
64,48,140,4999830.34494933
64,48,150,5000000.0
64,54,30,5000000.0
64,54,110,5000000.0
64,54,120,5000000.0
64,54,130,5000000.0
64,54,150,5000000.0
64,57,10,5000000.0
64,57,60,5000000.0
64,57,80,5000000.0
64,57,90,724.9260180739703
64,57,110,5000000.0
64,57,130,5000000.0
64,57,140,4999942.965517308
64,57,150,5000000.0
64,58,10,5000000.0
64,58,20,5000000.0
64,58,70,140.12279030652348
64,58,80,5000000.0
64,58,140,5000000.0
64,60,60,5000000.0
64,60,70,5000000.0
64,60,80,5000000.0
64,60,120,5000000.0
64,60,150,4999545.314935774
64,64,10,5000000.0
64,64,20,5000000.0
64,64,30,5000000.0
64,64,40,5000000.0
64,64,50,5000000.0
64,64,60,5000000.0
64,64,70,5000000.0
64,64,80,5000000.0
64,64,90,5000000.0
64,64,100,5000000.0
64,64,110,5000000.0
64,64,120,5000000.0
64,64,130,5000000.0
64,64,140,5000000.0
64,64,150,5000000.0
65,7,20,5000000.0
65,7,40,5000000.0
65,7,80,5000000.0
65,7,90,5000000.0
65,7,100,5000000.0
65,7,120,5000000.0
65,7,140,5000000.0
65,7,150,5000000.0
65,18,10,5000000.0
65,18,20,5000000.0
65,18,30,5000000.0
65,18,60,5000000.0
65,18,70,5000000.0
65,18,90,5000000.0
65,18,100,5000000.0
65,18,110,5000000.0
65,19,10,5000000.0
65,19,20,5000000.0
65,19,30,5000000.0
65,19,40,5000000.0
65,19,70,5000000.0
65,19,90,5000000.0
65,19,110,5000000.0
65,19,130,4999957.171423107
65,19,140,5000000.0
65,22,10,4999978.722225957
65,22,20,5000000.0
65,22,30,4999992.522157436
65,22,40,5000000.0
65,22,50,5000000.0
65,22,70,5000000.0
65,22,80,5000000.0
65,22,90,0.794576062996601
65,22,100,5000000.0
65,22,110,5000000.0
65,22,120,5000000.0
65,22,130,4999769.798566505
65,22,150,5000000.0
65,32,10,5000000.0
65,32,50,5000000.0
65,32,80,5000000.0
65,32,100,5000000.0
65,32,110,5000000.0
65,32,120,5000000.0
65,32,130,5000000.0
65,32,150,5000000.0
65,36,20,5000000.0
65,36,50,5000000.0
65,36,60,5000000.0
65,36,70,5000000.0
65,36,80,5000000.0
65,36,90,5000000.0
65,36,120,5000000.0
65,36,130,5000000.0
65,36,140,173.7361486213283
65,36,150,1.7895179891506157
65,38,50,5000000.0
65,38,60,5000000.0
65,38,70,430.0199767487522
65,38,100,5000000.0
65,38,120,5000000.0
65,38,140,4999979.437653316
65,38,150,5000000.0
65,39,10,5000000.0
65,39,30,5000000.0
65,39,40,5000000.0
65,39,50,0.32479413789993544
65,39,60,5000000.0
65,39,130,5000000.0
65,39,140,5000000.0
65,62,30,5000000.0
65,62,40,5000000.0
65,62,80,5000000.0
65,62,110,5000000.0
65,65,10,5000000.0
65,65,20,5000000.0
65,65,30,5000000.0
65,65,40,5000000.0
65,65,50,5000000.0
65,65,60,5000000.0
65,65,70,5000000.0
65,65,80,5000000.0
65,65,90,5000000.0
65,65,100,5000000.0
65,65,110,5000000.0
65,65,120,5000000.0
65,65,130,5000000.0
65,65,140,5000000.0
65,65,150,5000000.0
66,3,10,252.09191849455237
66,3,30,4999868.443412323
66,3,40,5000000.0
66,3,70,5000000.0
66,3,90,5000000.0
66,3,100,5000000.0
66,3,110,5000000.0
66,3,130,5000000.0
66,3,140,5000000.0
66,3,150,37.60237962911384
66,7,10,5000000.0
66,7,20,5000000.0
66,7,50,5000000.0
66,7,80,5000000.0
66,7,110,4999972.959340053
66,7,120,4999998.614957108
66,7,130,4999981.736387499
66,29,20,5000000.0
66,29,50,4999974.283569665
66,29,60,5000000.0
66,29,90,14.423434143348317
66,29,130,5000000.0
66,29,140,4999999.034307573
66,29,150,5000000.0
66,31,20,4999998.068817651
66,31,30,5000000.0
66,31,40,4999979.625434585
66,31,60,5000000.0
66,31,80,5000000.0
66,31,110,4999987.367438617
66,31,120,4999991.561788051
66,31,140,17.40713634171114
66,31,150,4999978.267479481
66,46,10,5000000.0
66,46,30,5000000.0
66,46,40,5000000.0
66,46,70,5000000.0
66,46,90,5000000.0
66,46,100,5000000.0
66,46,140,5000000.0
66,55,10,5000000.0
66,55,20,5000000.0
66,55,30,5000000.0
66,55,40,5000000.0
66,55,50,5000000.0
66,55,60,4999828.68724732
66,55,70,0.7196561451223165
66,55,80,5000000.0
66,55,90,5000000.0
66,55,110,5000000.0
66,55,120,4999991.840486698
66,66,10,5000000.0
66,66,20,5000000.0
66,66,30,5000000.0
66,66,40,5000000.0
66,66,50,5000000.0
66,66,60,5000000.0
66,66,70,5000000.0
66,66,80,5000000.0
66,66,90,5000000.0
66,66,100,5000000.0
66,66,110,5000000.0
66,66,120,5000000.0
66,66,130,5000000.0
66,66,140,5000000.0
66,66,150,5000000.0
66,67,10,5000000.0
66,67,50,5000000.0
66,67,70,5000000.0
66,67,80,4999808.406760453
66,67,100,5000000.0
66,67,120,5000000.0
66,67,130,5000000.0
66,67,150,5000000.0
67,3,10,4999997.840755119
67,3,40,4999991.073009063
67,3,50,5000000.0
67,3,70,5000000.0
67,3,80,5000000.0
67,3,100,5000000.0
67,3,110,5000000.0
67,3,120,4999994.911788082
67,3,130,5000000.0
67,7,30,4999886.415189037
67,7,70,5000000.0
67,7,80,1.6793971863614736
67,7,90,5000000.0
67,7,120,5000000.0
67,22,20,5000000.0
67,22,30,5000000.0
67,22,50,5000000.0
67,22,60,4999988.178549503
67,22,80,5000000.0
67,22,100,5000000.0
67,22,120,5000000.0
67,22,140,5000000.0
67,22,150,5000000.0
67,29,10,5000000.0
67,29,40,5000000.0
67,29,50,5000000.0
67,29,60,5000000.0
67,29,100,5000000.0
67,29,110,5000000.0
67,29,130,5000000.0
67,29,150,5000000.0
67,31,10,5000000.0
67,31,20,5000000.0
67,31,70,218.98271510392578
67,31,80,4999627.408979648
67,31,90,5000000.0
67,31,100,4999794.351061797
67,31,130,5000000.0
67,31,140,5000000.0
67,31,150,4999993.894023222
67,38,10,5000000.0
67,38,20,5000000.0
67,38,40,5000000.0
67,38,70,4999569.9794536885
67,38,90,5000000.0
67,46,20,235.6325788529731
67,46,30,141.5966809811918
67,46,50,4999886.887501781
67,46,60,5000000.0
67,46,70,202.31671712815222
67,46,90,366.8023311859903
67,46,100,5000000.0
67,46,110,4999864.294904313
67,46,120,5000000.0
67,46,130,5000000.0
67,46,140,4999997.599157309
67,46,150,5000000.0
67,66,20,5000000.0
67,66,30,5000000.0
67,66,40,5000000.0
67,66,60,5000000.0
67,66,80,5000000.0
67,66,90,5000000.0
67,66,110,5000000.0
67,66,140,20.978166542947292
67,67,10,5000000.0
67,67,20,5000000.0
67,67,30,5000000.0
67,67,40,5000000.0
67,67,50,5000000.0
67,67,60,5000000.0
67,67,70,5000000.0
67,67,80,5000000.0
67,67,90,5000000.0
67,67,100,5000000.0
67,67,110,5000000.0
67,67,120,5000000.0
67,67,130,5000000.0
67,67,140,5000000.0
67,67,150,5000000.0
